file_path,audio_group,filename,sentence_id,variant,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,f0_mean,f0_std,voiced_ratio,jitter,shimmer,hnr,zcr_mean,zcr_std,rms_mean,rms_std
data\raw\data_store\audio7\arctic_a0007(6).wav,audio7,arctic_a0007(6).wav,0007,6,-248.666962,92.673615,-0.387619,44.082035,-21.014652,-5.169485,-33.403664,-18.66634,-20.13674,-8.108349,-11.587445,-10.079065,-3.770508,223.35,24.159,1.0,0.01912,0.48788,2.887,0.101763,0.136954,0.11227,0.04436
data\raw\data_store\audio7\arctic_a0007(7).wav,audio7,arctic_a0007(7).wav,0007,7,-209.528488,83.874535,9.683311,31.226206,-21.020206,-1.06813,-21.100348,-3.131455,-14.462785,-4.375597,-12.70437,3.551739,-11.54811,195.282,16.554,0.9762,0.02314,0.37286,1.405,0.133112,0.154137,0.135781,0.062285
data\raw\data_store\audio7\arctic_a0007.wav,audio7,arctic_a0007.wav,0007,0,-237.443054,78.733665,17.74996,36.134048,-12.923308,1.493463,-7.499823,-8.398151,-11.806005,-9.908505,-10.022797,-2.107087,-10.274483,188.545,15.03,1.0,0.02983,0.36463,6.589,0.144791,0.177019,0.136665,0.063038
data\raw\data_store\audio70\arctic_a0070(1).wav,audio70,arctic_a0070(1).wav,0070,1,-267.89093,62.735126,-3.657645,32.784245,-16.517384,3.1389,-18.753468,11.44604,-14.387507,-0.739164,-9.390872,-2.736883,-3.929852,234.811,48.238,0.7768,0.03557,0.51991,-1.35,0.13397,0.159223,0.068984,0.047804
data\raw\data_store\audio70\arctic_a0070(3).wav,audio70,arctic_a0070(3).wav,0070,3,-189.019104,80.149094,14.940231,35.196426,-2.521722,-2.886636,-15.887317,-1.490765,-14.196132,-5.24411,-6.461604,-0.467106,-6.623815,204.094,21.432,0.9222,0.02637,0.5103,0.99,0.120674,0.13129,0.122708,0.056471
data\raw\data_store\audio70\arctic_a0070(4).wav,audio70,arctic_a0070(4).wav,0070,4,-203.615128,93.470222,-11.802047,39.582329,-6.258316,2.50121,-23.979778,-1.705116,1.662491,-4.573666,-2.143583,1.783314,0.996147,211.467,24.064,0.8817,0.03399,0.54175,-1.607,0.127946,0.11716,0.099362,0.053501
data\raw\data_store\audio70\arctic_a0070(5).wav,audio70,arctic_a0070(5).wav,0070,5,-227.133255,72.543175,-21.681616,36.715603,-7.579534,-0.954235,-18.587351,-21.074261,-3.244972,-19.193893,-12.303389,-4.75948,-10.295888,196.419,32.566,0.9048,0.03066,0.61484,-9.13,0.168811,0.151819,0.076228,0.044991
data\raw\data_store\audio70\arctic_a0070(6).wav,audio70,arctic_a0070(6).wav,0070,6,-228.895432,81.198418,-10.114933,33.133045,-12.753956,-7.184801,-26.097519,-13.315216,-18.848022,-7.635236,-9.106467,-6.039827,-5.693781,233.886,37.045,0.9167,0.0337,0.50555,-4.928,0.125536,0.131855,0.125919,0.070225
data\raw\data_store\audio70\arctic_a0070(7).wav,audio70,arctic_a0070(7).wav,0070,7,-209.167038,83.341728,-11.700048,26.983002,-11.793746,-3.335151,-26.819752,2.370859,-8.198672,-2.980136,-16.923521,5.680994,-10.991431,193.393,21.302,0.9545,0.01735,0.46704,-3.856,0.15514,0.136654,0.116352,0.052482
data\raw\data_store\audio70\arctic_a0070.wav,audio70,arctic_a0070.wav,0070,0,-240.866791,93.278748,8.141881,28.060156,-4.703809,3.706792,-11.687546,-1.679195,-3.912599,-10.550761,-7.295954,1.174954,-10.116333,181.386,17.859,0.932,0.02482,0.43291,5.424,0.126011,0.136857,0.135603,0.061256
data\raw\data_store\audio71\arctic_a0071(1).wav,audio71,arctic_a0071(1).wav,0071,1,-233.046829,65.456001,2.543471,44.744205,-19.574017,2.988582,-24.896845,5.861515,-22.975279,-4.815615,-10.870641,-4.589918,-2.284372,231.76,38.705,0.961,0.03644,0.56511,-5.009,0.14318,0.106754,0.083295,0.036084
data\raw\data_store\audio71\arctic_a0071(3).wav,audio71,arctic_a0071(3).wav,0071,3,-223.929169,80.046982,32.682266,26.62052,-7.39404,1.299209,-13.164316,-6.981607,-17.572405,-3.587721,-6.125076,-3.488187,-5.483935,204.403,22.678,0.9726,0.01977,0.46532,1.216,0.129147,0.13968,0.110575,0.035829
data\raw\data_store\audio71\arctic_a0071(4).wav,audio71,arctic_a0071(4).wav,0071,4,-229.885376,82.585999,-1.546487,28.197407,-25.987984,4.990397,-26.715399,-16.244652,-7.535921,-4.930277,-11.164029,-1.857213,-4.276559,234.608,44.893,0.9714,0.03219,0.59542,-6.537,0.183202,0.138395,0.077113,0.033108
data\raw\data_store\audio71\arctic_a0071(5).wav,audio71,arctic_a0071(5).wav,0071,5,-244.741302,65.600975,-4.097978,24.702814,-22.266581,3.737577,-10.23265,-26.404747,-10.501392,-12.457695,-14.08364,-4.195259,-9.498005,197.883,37.977,0.8971,0.02725,0.63007,-6.771,0.19149,0.159912,0.063816,0.034378
data\raw\data_store\audio71\arctic_a0071(6).wav,audio71,arctic_a0071(6).wav,0071,6,-225.43718,80.809082,0.819147,32.349705,-17.916073,-9.875662,-21.027132,-15.66144,-20.612732,-7.015559,-10.952614,-4.799097,-10.146931,231.82,39.088,0.9744,0.04247,0.6378,-5.071,0.154891,0.130996,0.113555,0.056436
data\raw\data_store\audio71\arctic_a0071(7).wav,audio71,arctic_a0071(7).wav,0071,7,-235.034195,86.47644,5.366552,24.583706,-21.124531,-3.100811,-22.125746,-4.101576,-12.03791,0.523572,-15.438532,3.773127,-7.598618,186.363,14.651,1.0,0.01389,0.47358,-0.929,0.130067,0.127912,0.095766,0.039493
data\raw\data_store\audio71\arctic_a0071.wav,audio71,arctic_a0071.wav,0071,0,-265.650726,81.811882,23.734257,26.244846,-13.251274,-2.011627,-9.387438,-7.734901,-12.893745,-6.547382,-11.546248,-2.60722,-8.998509,187.005,19.621,1.0,0.02341,0.38143,3.292,0.122943,0.155543,0.117118,0.043108
data\raw\data_store\audio72\arctic_a0072(1).wav,audio72,arctic_a0072(1).wav,0072,1,-259.158844,74.040535,-16.593525,28.061678,-30.470102,10.299761,-25.714006,6.18779,-14.009109,-5.338028,-13.57556,-8.046447,-3.356564,256.839,42.882,0.9231,0.04225,0.43009,-3.675,0.105428,0.080502,0.084223,0.041066
data\raw\data_store\audio72\arctic_a0072(3).wav,audio72,arctic_a0072(3).wav,0072,3,-221.150879,103.111931,16.978233,13.19966,-9.58852,6.162879,-14.78334,-12.257736,-11.520435,-3.98288,-4.485134,-13.789382,4.210892,210.946,27.528,1.0,0.0284,0.36146,-0.99,0.066357,0.048149,0.127815,0.048284
data\raw\data_store\audio72\arctic_a0072(4).wav,audio72,arctic_a0072(4).wav,0072,4,-215.983826,102.18486,-12.005507,22.062775,-23.279963,8.199876,-27.017229,-10.907346,-3.997207,-1.234835,-7.114106,-8.254573,3.461246,244.968,26.929,0.8864,0.01801,0.34206,1.979,0.095117,0.080476,0.115496,0.035448
data\raw\data_store\audio72\arctic_a0072(5).wav,audio72,arctic_a0072(5).wav,0072,5,-241.696564,77.571404,-6.344493,15.848877,-23.540468,3.490287,-6.841356,-35.581848,-10.739054,-11.824249,-15.965762,-0.685231,-16.395576,209.48,40.188,0.8605,0.02777,0.51316,-40.0,0.164801,0.163108,0.077983,0.031612
data\raw\data_store\audio72\arctic_a0072(6).wav,audio72,arctic_a0072(6).wav,0072,6,-226.874161,90.700943,3.876333,27.473238,-19.332321,-3.62033,-22.228634,-21.957079,-16.420109,-8.627798,-15.198435,-10.112862,-5.098372,263.097,50.248,0.9649,0.04039,0.36563,-0.711,0.056263,0.023565,0.189613,0.079558
data\raw\data_store\audio72\arctic_a0072(7).wav,audio72,arctic_a0072(7).wav,0072,7,-224.383621,95.730766,-0.11266,15.634205,-26.125593,7.78465,-24.09767,-7.426334,-9.037896,-1.948806,-16.452583,6.50445,-7.759641,198.394,20.733,1.0,0.02164,0.36015,-0.976,0.09495,0.08328,0.131233,0.046279
data\raw\data_store\audio72\arctic_a0072.wav,audio72,arctic_a0072.wav,0072,0,-242.494446,104.942642,7.089492,17.192162,-16.694912,5.90198,-9.511177,-12.106009,-7.468753,-7.736621,-7.366635,-4.781012,-3.886916,190.57,20.784,0.9818,0.02393,0.3392,2.784,0.113358,0.137737,0.172791,0.077303
data\raw\data_store\audio73\arctic_a0073(1).wav,audio73,arctic_a0073(1).wav,0073,1,-290.694977,63.332565,-4.887496,37.481907,-17.543308,4.860168,-19.014727,8.876012,-13.17709,-2.480906,-12.015629,-2.371133,-2.419259,232.009,39.507,0.8759,0.03437,0.47153,-2.102,0.136407,0.13654,0.052616,0.031996
data\raw\data_store\audio73\arctic_a0073(3).wav,audio73,arctic_a0073(3).wav,0073,3,-221.613556,97.797295,18.427149,23.778656,-2.594617,-6.509108,-13.341978,-11.100256,-13.119234,0.354949,-11.854218,-3.237058,-7.168379,217.487,24.132,0.9048,0.03359,0.51989,-0.759,0.099208,0.083233,0.103392,0.048808
data\raw\data_store\audio73\arctic_a0073(4).wav,audio73,arctic_a0073(4).wav,0073,4,-209.456757,104.851753,-14.495207,22.507195,-12.948784,-3.158796,-23.67519,-9.966113,-7.131218,-4.547966,-7.635005,-7.882465,-0.223297,224.36,32.027,0.951,0.02215,0.47345,-2.494,0.07959,0.055083,0.119858,0.050909
data\raw\data_store\audio73\arctic_a0073(5).wav,audio73,arctic_a0073(5).wav,0073,5,-277.320892,77.8974,-16.560974,26.408113,-13.699598,1.984261,-9.195601,-24.204542,-5.274734,-13.886136,-14.557096,-8.083525,-12.938436,186.864,36.447,0.9346,0.03696,0.49261,-0.526,0.11888,0.089293,0.047418,0.032341
data\raw\data_store\audio73\arctic_a0073(6).wav,audio73,arctic_a0073(6).wav,0073,6,-238.780777,84.101166,-11.573182,31.985647,-14.471188,-6.086912,-25.493933,-15.245543,-14.653629,-2.381269,-13.503741,-6.779757,-5.642418,226.773,36.496,0.9621,0.03306,0.46604,-3.992,0.091137,0.07177,0.1246,0.066848
data\raw\data_store\audio73\arctic_a0073(7).wav,audio73,arctic_a0073(7).wav,0073,7,-207.672394,101.651497,-7.124047,23.938662,-11.150684,-1.371209,-19.146358,-5.263201,-9.42896,5.258839,-21.067856,3.627624,-7.283631,187.829,18.753,1.0,0.01488,0.4033,-0.078,0.070858,0.032495,0.128202,0.046986
data\raw\data_store\audio73\arctic_a0073.wav,audio73,arctic_a0073.wav,0073,0,-230.160309,94.613014,-2.283819,28.576092,-11.257361,3.138588,-12.019045,-8.906072,-2.944391,-8.531925,-10.536456,-2.473699,-9.713719,186.722,18.657,0.9915,0.02258,0.40039,3.127,0.094446,0.101601,0.131464,0.054311
data\raw\data_store\audio74\arctic_a0074(1).wav,audio74,arctic_a0074(1).wav,0074,1,-245.538574,76.475677,-10.459925,27.93844,-29.566294,9.3231,-15.551761,9.020077,-16.119743,-2.311297,-12.018751,-6.036161,-9.320212,226.388,50.682,0.98,0.04204,0.31665,-0.787,0.086558,0.076235,0.082845,0.03869
data\raw\data_store\audio74\arctic_a0074(3).wav,audio74,arctic_a0074(3).wav,0074,3,-225.928391,98.106796,7.015792,26.758989,-8.606916,-3.150367,-14.410378,-2.073579,-12.985946,-4.606491,-9.832666,-4.572448,-5.813623,210.601,19.71,0.9667,0.01953,0.26274,2.073,0.058457,0.040651,0.103024,0.043056
data\raw\data_store\audio74\arctic_a0074(4).wav,audio74,arctic_a0074(4).wav,0074,4,-232.298523,101.684372,-21.416822,40.363228,-13.457218,-2.544243,-16.523649,-5.228631,-2.311615,-4.173859,-7.23961,-0.749175,1.115372,212.054,16.524,0.8427,0.0156,0.25995,6.677,0.07284,0.051587,0.122207,0.064899
data\raw\data_store\audio74\arctic_a0074(5).wav,audio74,arctic_a0074(5).wav,0074,5,-279.361969,81.184242,-32.453682,34.859291,-13.80598,-0.686099,-4.520202,-14.920215,-0.72185,-12.650437,-17.879869,-3.158664,-14.64686,177.703,23.765,0.8713,0.03163,0.28153,-1.995,0.100193,0.052617,0.066014,0.043259
data\raw\data_store\audio74\arctic_a0074(6).wav,audio74,arctic_a0074(6).wav,0074,6,-269.881195,86.079887,-6.998574,40.844093,-20.279194,-1.067653,-15.980522,-13.394492,-18.484644,-7.89347,-10.52459,-9.113325,-7.964989,198.584,23.371,0.9604,0.02956,0.28069,3.546,0.064826,0.03575,0.109773,0.062079
data\raw\data_store\audio74\arctic_a0074(7).wav,audio74,arctic_a0074(7).wav,0074,7,-219.082336,96.074516,-16.862003,23.871531,-15.831619,4.880192,-13.496244,7.053247,-5.585173,0.894179,-19.077604,1.961144,-16.780977,183.933,13.54,0.967,0.0119,0.20444,5.363,0.072507,0.040583,0.145511,0.054135
data\raw\data_store\audio74\arctic_a0074.wav,audio74,arctic_a0074.wav,0074,0,-262.13327,106.714684,-15.013726,30.144426,-11.674075,-3.346823,-5.780166,-3.594234,-3.667636,-12.017472,-8.996254,-9.407477,-13.368957,178.827,16.202,1.0,0.01637,0.21506,6.428,0.046119,0.028565,0.15428,0.070829
data\raw\data_store\audio75\arctic_a0075(1).wav,audio75,arctic_a0075(1).wav,0075,1,-285.361115,42.196182,17.867701,44.679356,-26.644135,10.181453,-13.266298,11.399261,-23.238605,-4.310481,-11.842454,-1.344355,-4.959723,233.737,29.256,0.8434,0.03381,0.48654,-3.201,0.16376,0.14774,0.05875,0.031993
data\raw\data_store\audio75\arctic_a0075(3).wav,audio75,arctic_a0075(3).wav,0075,3,-222.615997,65.117538,29.066517,44.212612,-20.539656,-4.8881,-10.872388,-6.238012,-13.689795,-6.133774,-8.857841,-1.3745,-6.273949,217.466,29.142,0.9091,0.03984,0.41867,-5.613,0.125488,0.121557,0.088096,0.045608
data\raw\data_store\audio75\arctic_a0075(4).wav,audio75,arctic_a0075(4).wav,0075,4,-207.838394,72.020172,-10.565655,54.096298,-23.176687,-6.413789,-20.383362,-6.93003,-4.746089,-6.774047,-7.505998,-0.723538,-1.033751,211.851,26.981,0.8657,0.02333,0.47161,-2.589,0.139788,0.101943,0.105046,0.043408
data\raw\data_store\audio75\arctic_a0075(5).wav,audio75,arctic_a0075(5).wav,0075,5,-211.180618,58.384888,-11.371591,59.03558,-17.133787,-3.068609,-7.220403,-21.610775,-9.728605,-20.085379,-14.71181,-3.134099,-12.970986,181.485,28.191,0.6667,0.03357,0.50932,-9.577,0.158753,0.10536,0.093056,0.047167
data\raw\data_store\audio75\arctic_a0075(6).wav,audio75,arctic_a0075(6).wav,0075,6,-234.25502,70.446526,-0.574282,56.40897,-24.058958,-8.728522,-18.975494,-13.449456,-20.935543,-7.602747,-10.308994,-5.622783,-5.583456,213.507,29.926,0.8961,0.04767,0.41773,-3.217,0.114097,0.115368,0.113179,0.064273
data\raw\data_store\audio75\arctic_a0075(7).wav,audio75,arctic_a0075(7).wav,0075,7,-219.57869,75.982666,15.118686,38.653603,-22.419563,0.639877,-15.232432,-1.31867,-13.300878,1.171783,-15.839004,4.654894,-10.579341,185.928,18.551,0.9,0.0282,0.40582,1.239,0.151841,0.12887,0.111591,0.050939
data\raw\data_store\audio75\arctic_a0075.wav,audio75,arctic_a0075.wav,0075,0,-256.357025,62.761368,16.08769,49.405743,-21.226351,-0.266619,-3.846459,-3.002996,-6.843443,-10.093555,-7.784167,-0.628451,-11.590632,182.768,21.274,0.9615,0.03161,0.37115,2.297,0.138415,0.137208,0.109763,0.055323
data\raw\data_store\audio76\arctic_a0076(1).wav,audio76,arctic_a0076(1).wav,0076,1,-264.040344,53.927731,4.229969,37.343899,-17.064384,4.497831,-15.139126,8.151763,-12.685904,0.581629,-10.072008,0.686533,-2.6259,221.199,32.641,0.8019,0.04587,0.50431,-3.64,0.15929,0.175358,0.074248,0.046771
data\raw\data_store\audio76\arctic_a0076(3).wav,audio76,arctic_a0076(3).wav,0076,3,-230.435349,78.060928,18.852451,26.213266,-12.202307,0.963067,-14.230612,-0.595388,-15.864434,-3.428522,-6.275549,0.65004,-4.618714,206.223,16.927,0.8701,0.02644,0.39173,-1.079,0.121903,0.126507,0.08621,0.051553
data\raw\data_store\audio76\arctic_a0076(4).wav,audio76,arctic_a0076(4).wav,0076,4,-219.54718,86.181854,-0.227504,37.517624,-20.110296,2.608442,-20.84774,1.121012,-5.369267,-1.687707,-3.270266,0.348497,1.253288,215.957,26.309,0.6533,0.02533,0.52988,-3.154,0.131451,0.127025,0.090096,0.052317
data\raw\data_store\audio76\arctic_a0076(5).wav,audio76,arctic_a0076(5).wav,0076,5,-274.696259,55.112652,-6.470666,33.993168,-18.117096,6.314704,-8.437485,-16.933567,-5.429557,-10.062497,-11.474665,-1.188316,-7.646636,192.865,28.416,0.7625,0.03785,0.55738,-7.841,0.176077,0.126499,0.062351,0.049882
data\raw\data_store\audio76\arctic_a0076(6).wav,audio76,arctic_a0076(6).wav,0076,6,-266.482086,75.362785,-0.933485,36.064274,-15.604258,-4.402147,-20.634037,-9.905555,-15.875346,-3.968794,-8.551354,-4.328165,-3.952787,205.039,27.674,0.8925,0.04575,0.4466,-8.058,0.131507,0.140031,0.103844,0.074299
data\raw\data_store\audio76\arctic_a0076(7).wav,audio76,arctic_a0076(7).wav,0076,7,-240.215134,74.243729,-0.306964,20.305199,-14.562164,0.439417,-20.125116,-0.111324,-10.130229,1.712367,-18.070726,9.572408,-10.57842,191.567,15.699,0.9079,0.01888,0.46696,-2.041,0.161913,0.149055,0.093615,0.060107
data\raw\data_store\audio76\arctic_a0076.wav,audio76,arctic_a0076.wav,0076,0,-236.241913,75.802307,1.271733,31.071068,-15.048547,-0.258494,-5.780852,-5.311894,-3.859975,-9.7957,-9.194849,2.239588,-8.460544,180.781,19.38,0.9647,0.0343,0.36924,1.833,0.14159,0.138456,0.123679,0.062563
data\raw\data_store\audio77\arctic_a0077(1).wav,audio77,arctic_a0077(1).wav,0077,1,-240.916809,46.220196,3.890593,36.941109,-19.261925,3.722226,-11.50441,12.509506,-16.686945,4.645163,-12.078183,1.484143,-7.257996,219.696,43.434,0.814,0.04684,0.46449,-40.0,0.175763,0.14686,0.082702,0.064144
data\raw\data_store\audio77\arctic_a0077(3).wav,audio77,arctic_a0077(3).wav,0077,3,-227.281967,66.577934,19.789549,30.089005,-9.355293,-3.451298,-13.024227,0.446444,-17.438976,-3.461843,-5.614889,-2.821938,-5.674624,208.986,21.274,0.7536,0.04147,0.46835,-4.364,0.163071,0.152384,0.085811,0.055526
data\raw\data_store\audio77\arctic_a0077(4).wav,audio77,arctic_a0077(4).wav,0077,4,-242.572098,80.658188,-4.23535,36.833866,-12.494519,-2.038902,-23.357162,-3.9809,-6.253784,-8.671764,-3.933926,0.351378,-4.494036,215.354,25.076,0.9677,0.03603,0.53543,-5.804,0.180218,0.15049,0.078807,0.04557
data\raw\data_store\audio77\arctic_a0077(5).wav,audio77,arctic_a0077(5).wav,0077,5,-226.843918,64.71357,-12.436323,33.980289,-12.893065,-2.841076,-10.187085,-20.399052,-3.522661,-13.914423,-14.516363,-3.101653,-11.596188,188.765,22.425,0.5362,0.02628,0.56108,-7.619,0.20773,0.164622,0.076725,0.056241
data\raw\data_store\audio77\arctic_a0077(6).wav,audio77,arctic_a0077(6).wav,0077,6,-262.82843,75.359154,1.671693,27.835707,-21.583153,-6.811494,-15.672352,-8.698197,-17.564039,-4.749452,-7.576954,-5.995528,-6.820465,209.129,35.235,0.8904,0.05551,0.53491,-10.237,0.155358,0.138633,0.104352,0.077653
data\raw\data_store\audio77\arctic_a0077(7).wav,audio77,arctic_a0077(7).wav,0077,7,-242.817032,75.866806,-6.229321,29.479822,-18.86747,-2.513084,-21.971464,5.967954,-7.319099,2.405763,-15.840585,5.963809,-10.102867,188.859,17.844,0.9265,0.04044,0.49458,-3.319,0.177452,0.154669,0.080066,0.051042
data\raw\data_store\audio77\arctic_a0077.wav,audio77,arctic_a0077.wav,0077,0,-239.965286,76.216225,6.928505,28.354471,-13.129978,-0.616559,-13.349238,-2.679789,-5.956043,-11.438054,-9.481728,0.182999,-11.08782,181.145,20.33,0.9429,0.03592,0.41421,-3.142,0.175478,0.16974,0.098418,0.056547
data\raw\data_store\audio78\arctic_a0078(1).wav,audio78,arctic_a0078(1).wav,0078,1,-295.822845,79.170334,-10.193586,31.450018,-18.422335,3.304005,-11.777871,11.902277,-8.623484,-1.703568,-13.540117,-3.376495,-8.726143,227.632,43.085,0.8317,0.05583,0.54245,-4.03,0.101769,0.088161,0.052469,0.03485
data\raw\data_store\audio78\arctic_a0078(3).wav,audio78,arctic_a0078(3).wav,0078,3,-232.110458,98.422874,5.436383,27.9044,-11.644522,-4.821915,-15.381155,1.645736,-9.170581,-6.067184,-8.797297,-2.961994,-3.439482,203.05,18.197,0.9294,0.03006,0.45152,-2.214,0.095504,0.082037,0.077025,0.04243
data\raw\data_store\audio78\arctic_a0078(4).wav,audio78,arctic_a0078(4).wav,0078,4,-227.694687,98.856789,-19.673452,39.2677,-16.668505,-4.516462,-24.036226,-4.597212,0.851538,-5.487945,-8.711361,-2.045862,-3.604485,227.824,25.134,0.9494,0.02218,0.50256,1.159,0.112311,0.101534,0.104944,0.047622
data\raw\data_store\audio78\arctic_a0078(5).wav,audio78,arctic_a0078(5).wav,0078,5,-287.207184,78.978691,-18.02424,35.363869,-12.050175,-2.066233,-9.466126,-12.323117,2.401244,-11.227665,-14.075775,-4.033114,-9.871442,182.177,23.136,0.6947,0.03947,0.6025,-5.167,0.142771,0.115898,0.060893,0.046788
data\raw\data_store\audio78\arctic_a0078(6).wav,audio78,arctic_a0078(6).wav,0078,6,-266.935577,94.061607,-2.092698,26.624359,-17.182537,-7.747274,-16.070251,-10.514112,-13.859337,-5.42029,-11.178632,-6.518597,-6.121851,210.802,26.306,0.9785,0.05672,0.50096,-8.682,0.110856,0.112159,0.097328,0.064905
data\raw\data_store\audio78\arctic_a0078(7).wav,audio78,arctic_a0078(7).wav,0078,7,-232.554565,92.496109,-10.154066,23.298025,-11.586131,-5.110194,-17.900602,4.348069,-2.226803,-3.340098,-18.973169,3.672329,-14.61953,194.403,21.756,0.9643,0.02875,0.46695,2.399,0.127704,0.12705,0.108188,0.053323
data\raw\data_store\audio78\arctic_a0078.wav,audio78,arctic_a0078.wav,0078,0,-224.158936,105.135269,-7.933215,21.717625,-12.724195,-0.831129,-10.356194,-2.695853,0.976744,-8.939359,-10.622961,-0.51514,-12.207371,178.909,17.939,0.9451,0.02791,0.4404,2.515,0.125791,0.14245,0.115254,0.062481
data\raw\data_store\audio79\arctic_a0079(1).wav,audio79,arctic_a0079(1).wav,0079,1,-223.381836,64.609283,-4.713132,30.197157,-22.573627,6.939945,-24.953148,8.111147,-17.331194,-4.868819,-13.799899,-3.06833,-5.638283,212.702,31.673,0.9773,0.05003,0.51178,-8.057,0.164526,0.132045,0.087984,0.041331
data\raw\data_store\audio79\arctic_a0079(3).wav,audio79,arctic_a0079(3).wav,0079,3,-188.274078,89.041908,14.520899,29.306238,-11.327946,2.42857,-13.662578,-6.534887,-17.661026,-7.648043,-2.510195,-4.011591,-5.735602,200.008,12.841,0.913,0.01497,0.36825,5.769,0.104934,0.101652,0.14957,0.043026
data\raw\data_store\audio79\arctic_a0079(4).wav,audio79,arctic_a0079(4).wav,0079,4,-202.993027,96.397507,-15.805216,23.618177,-20.163025,3.247267,-22.848885,-10.650681,-8.268276,-7.646446,-8.914665,-2.004555,0.137847,213.803,27.467,0.9429,0.03685,0.40901,-2.305,0.101421,0.070426,0.1262,0.04923
data\raw\data_store\audio79\arctic_a0079(5).wav,audio79,arctic_a0079(5).wav,0079,5,-207.989319,76.912178,-17.221401,40.545391,-19.662502,0.538539,-7.590415,-26.3346,-8.762074,-20.805973,-11.45985,-3.119376,-10.169858,177.069,17.2,0.9211,0.02855,0.46226,-5.983,0.128533,0.090793,0.10261,0.044762
data\raw\data_store\audio79\arctic_a0079(6).wav,audio79,arctic_a0079(6).wav,0079,6,-214.805801,88.338882,-17.468395,34.610283,-15.468143,-4.150845,-26.929546,-17.398544,-14.236225,-8.096726,-12.083442,-6.586466,-6.210509,226.387,31.575,0.9778,0.03447,0.37471,-7.563,0.07435,0.061194,0.165844,0.069036
data\raw\data_store\audio79\arctic_a0079(7).wav,audio79,arctic_a0079(7).wav,0079,7,-217.510941,89.394577,-6.443409,25.121767,-24.166277,5.788376,-18.371265,1.96515,-16.486656,2.930578,-10.236102,1.068423,-9.19298,186.783,11.817,0.9302,0.01785,0.36556,6.73,0.098883,0.075625,0.117531,0.048136
data\raw\data_store\audio79\arctic_a0079.wav,audio79,arctic_a0079.wav,0079,0,-241.955429,91.873253,-3.39424,26.226274,-17.463518,3.946554,-6.631364,-7.648311,-7.615252,-9.271633,-5.946425,-0.436102,-8.966314,188.888,18.711,0.9778,0.01958,0.31911,5.3,0.069919,0.072631,0.165916,0.059902
data\raw\data_store\audio8\arctic_a0008(1).wav,audio8,arctic_a0008(1).wav,0008,1,-251.679321,62.924503,8.218776,44.476547,-21.134302,5.503942,-15.570552,6.234335,-20.554893,-2.946369,-10.553919,-3.929011,-2.44491,237.85,34.958,0.9867,0.03171,0.45312,2.204,0.124856,0.143665,0.0946,0.052961
data\raw\data_store\audio8\arctic_a0008(3).wav,audio8,arctic_a0008(3).wav,0008,3,-182.373093,75.991486,-5.028997,38.913746,-18.403011,-3.713116,-16.749716,-7.293936,-9.18049,-3.997591,-6.168751,-8.325222,-2.827447,225.213,21.517,0.9848,0.02091,0.29351,0.777,0.109312,0.082386,0.130154,0.045801
data\raw\data_store\audio8\arctic_a0008(4).wav,audio8,arctic_a0008(4).wav,0008,4,-208.49501,84.671822,-24.838167,32.002048,-17.614487,-1.381916,-17.320765,-5.432622,-7.198649,-2.651976,-8.062791,0.29026,-0.584535,209.926,24.787,0.9655,0.03171,0.41862,-1.511,0.148682,0.125064,0.086106,0.039723
data\raw\data_store\audio8\arctic_a0008(5).wav,audio8,arctic_a0008(5).wav,0008,5,-272.270721,79.38958,-20.498222,43.606812,-11.449355,1.081456,-7.544908,-14.672619,-7.083035,-11.014659,-12.716888,-0.064947,-11.506875,171.423,17.492,1.0,0.03245,0.39989,-6.6,0.126962,0.088354,0.049089,0.030487
data\raw\data_store\audio8\arctic_a0008(6).wav,audio8,arctic_a0008(6).wav,0008,6,-262.3349,88.648994,-16.086983,38.541435,-20.889549,-13.237769,-34.075466,-5.379659,-17.313168,-6.35547,-8.793213,-9.134162,-0.464968,219.84,24.533,0.9848,0.03191,0.44446,-0.237,0.102468,0.091236,0.096174,0.052728
data\raw\data_store\audio8\arctic_a0008(7).wav,audio8,arctic_a0008(7).wav,0008,7,-244.615799,81.234337,-10.192175,34.088646,-26.061882,4.441031,-20.785208,1.651184,-7.354236,-2.773911,-20.664684,6.202872,-17.01436,191.589,11.728,1.0,0.02521,0.36417,2.925,0.111025,0.091884,0.078186,0.026163
data\raw\data_store\audio8\arctic_a0008.wav,audio8,arctic_a0008.wav,0008,0,-226.279373,85.289375,-5.423151,28.007298,-15.47489,-1.814994,-5.638312,-3.363127,-4.907053,-8.399283,-14.807748,-1.588878,-12.139716,188.993,17.126,0.9859,0.02598,0.2907,4.302,0.111,0.122819,0.134066,0.050424
data\raw\data_store\audio80\arctic_a0080(1).wav,audio80,arctic_a0080(1).wav,0080,1,-256.998627,50.578072,10.397429,45.176132,-23.085314,4.236536,-15.158106,8.417129,-20.120298,-3.118518,-9.913642,-7.310882,-4.991783,236.52,31.426,0.8727,0.04202,0.45224,0.6,0.140165,0.115838,0.106714,0.069009
